date,spReturn,bondReturn,cashReturn,cpi
1995-12,0.00162580,0.00895833,0.00118958,153.5000
1996-01,0.05904394,-0.00649167,0.00117708,154.4000
1996-02,-0.00200697,-0.02735833,0.00121042,154.9000
1996-03,0.00197042,-0.01157500,0.00130625,155.7000
1996-04,0.02354826,-0.01067500,0.00135625,156.3000
1996-05,0.01278593,-0.00628333,0.00140417,156.6000
1996-06,-0.03476564,0.00855833,0.00143958,156.7000
1996-07,0.03075753,0.02182500,0.00143125,157.0000
1996-08,0.02023727,-0.00776667,0.00138333,157.3000
1996-09,0.04119498,0.02669167,0.00142292,157.8000
1996-10,0.05052082,0.02854167,0.00136042,158.3000
1996-11,0.01198227,-0.00183333,0.00129167,158.6000
1996-12,0.03257540,-0.01435000,0.00131250,158.6000
1997-01,0.04361164,0.01668333,0.00137083,159.1000
1997-02,-0.00623685,-0.01355000,0.00133750,159.6000
1997-03,-0.03405246,-0.00842500,0.00139375,160.0000
1997-04,0.09217831,0.01834167,0.00143542,160.2000
1997-05,0.05336825,0.02099167,0.00139792,160.1000
1997-06,0.05735925,0.02430833,0.00135208,160.3000
1997-07,0.00347789,-0.00041667,0.00129583,160.5000
1997-08,0.01192008,0.01155000,0.00131250,160.8000
1997-09,0.01645376,0.01777500,0.00129375,161.2000
1997-10,-0.01152043,0.01552500,0.00125625,161.6000
1997-11,0.02634617,0.00980000,0.00122500,161.5000
1997-12,0.00237088,0.02374167,0.00121042,161.3000
1998-01,0.06402158,0.00251667,0.00115417,161.6000
1998-02,0.05312872,-0.00095833,0.00116042,161.9000
1998-03,0.03405675,0.00540833,0.00117708,162.2000
1998-04,-0.00221858,0.00400000,0.00117500,162.5000
1998-05,0.00116457,0.01520833,0.00117708,162.8000
1998-06,0.04467666,0.00738333,0.00114583,163.0000
1998-07,-0.06971007,0.01295000,0.00113750,163.2000
1998-08,-0.04898450,0.04155000,0.00111250,163.4000
1998-09,0.01290857,0.02360833,0.00100208,163.6000
1998-10,0.10974384,-0.01722500,0.00094375,164.0000
1998-11,0.04104105,0.01662500,0.00100625,164.0000
1998-12,0.05047687,-0.00102500,0.00096875,163.9000
1999-01,-0.00066710,-0.01566667,0.00098333,164.3000
1999-02,0.02923510,-0.01193333,0.00104167,164.5000
1999-03,0.04250022,0.00785833,0.00108958,165.0000
1999-04,-0.00098832,-0.02088333,0.00107917,166.2000
1999-05,-0.00611767,-0.02058333,0.00115417,166.2000
1999-06,0.04522387,0.01261667,0.00122917,166.2000
1999-07,-0.03774386,-0.00567500,0.00120625,166.7000
1999-08,-0.00598017,0.00635000,0.00123750,167.1000
1999-09,-0.01272471,-0.00836667,0.00123333,167.9000
1999-10,0.07105950,0.01069167,0.00127292,168.2000
1999-11,0.02808731,-0.01247500,0.00125625,168.3000
1999-12,-0.00118933,-0.02136667,0.00130833,168.3000
2000-01,-0.02478077,0.01535000,0.00138750,168.8000
2000-02,0.03940954,0.02363333,0.00135833,169.8000
2000-03,0.01424665,0.02411667,0.00130417,171.2000
2000-04,-0.02838794,-0.02650833,0.00124792,171.3000
2000-05,0.03163480,0.02916667,0.00134167,171.5000
2000-06,0.00850342,0.00858333,0.00127083,172.4000
2000-07,0.00939711,0.02044167,0.00126042,172.8000
2000-08,-0.01079651,0.00695833,0.00121458,172.8000
2000-09,-0.05214230,0.00903333,0.00120833,173.7000
2000-10,-0.00772564,0.00618333,0.00119583,174.0000
2000-11,-0.03320074,0.03836667,0.00119167,174.1000
2000-12,0.00455008,0.00996667,0.00109167,174.0000
2001-01,-0.02136258,0.00850000,0.00107500,175.1000
2001-02,-0.09079903,0.01895000,0.00106250,175.8000
2001-03,0.00448694,-0.01342500,0.00101875,176.2000
2001-04,0.06879333,-0.01321667,0.00107083,176.9000
2001-05,-0.02388652,0.01219167,0.00112292,177.7000
2001-06,-0.02660227,0.00720000,0.00110000,178.0000
2001-07,-0.02045839,0.02326667,0.00109167,177.5000
2001-08,-0.11247325,0.02094167,0.00103542,177.5000
2001-09,0.03184032,0.01514167,0.00098542,178.3000
2001-10,0.05053146,-0.00179167,0.00095208,177.7000
2001-11,0.01466049,-0.02692500,0.00096875,177.4000
2001-12,-0.00297689,0.00774167,0.00106042,176.7000
2002-01,-0.03352769,0.01330000,0.00105000,177.1000
2002-02,0.04945271,-0.02180833,0.00102292,177.8000
2002-03,-0.03514432,0.00930000,0.00110000,178.8000
2002-04,-0.02820371,0.00784167,0.00108542,179.8000
2002-05,-0.05920958,0.02040000,0.00107500,179.8000
2002-06,-0.10758499,0.02370833,0.00102708,179.9000
2002-07,0.01138791,0.03117500,0.00096875,180.1000
2002-08,-0.04757730,0.03085000,0.00088750,180.7000
2002-09,-0.01367043,-0.00167500,0.00080625,181.0000
2002-10,0.06625577,-0.00441667,0.00082083,181.3000
2002-11,-0.01035061,0.00477500,0.00084375,181.3000
2002-12,-0.00222518,0.00195833,0.00083958,180.9000
2003-01,-0.06414836,0.01387500,0.00084375,181.7000
2003-02,0.01307898,0.00955000,0.00081250,183.1000
2003-03,0.05285859,-0.00732500,0.00079375,184.2000
2003-04,0.05312212,0.03060000,0.00082500,183.8000
2003-05,0.05704185,0.01977500,0.00074375,183.5000
2003-06,0.00595901,-0.04272500,0.00069375,183.7000
2003-07,-0.00166324,-0.02958333,0.00082917,183.9000
2003-08,0.03161181,0.01630833,0.00092708,184.6000
2003-09,0.02027829,0.00215833,0.00088958,185.2000
2003-10,0.01210586,0.00287500,0.00089375,185.0000
2003-11,0.03063810,0.00568333,0.00089583,184.5000
2003-12,0.04934961,0.01195833,0.00088958,184.3000
2004-01,0.01086662,0.00835833,0.00086458,185.2000
2004-02,-0.01565197,0.02090000,0.00085000,186.2000
2004-03,0.00968137,-0.03320833,0.00079792,187.4000
2004-04,-0.02564253,-0.02227500,0.00090625,188.0000
2004-05,0.02857677,0.00323333,0.00098333,189.1000
2004-06,-0.02238780,0.02004167,0.00098542,189.7000
2004-07,-0.01387570,0.01915000,0.00093750,189.4000
2004-08,0.02782624,0.01406667,0.00089167,189.5000
2004-09,0.00102595,0.00554167,0.00086042,189.9000
2004-10,0.04773896,-0.00288333,0.00085417,190.9000
2004-11,0.02727447,0.00069167,0.00087292,191.0000
2004-12,-0.01349222,0.00422500,0.00088125,190.3000
2005-01,0.01681207,0.00701667,0.00087917,190.7000
2005-02,-0.00255588,-0.01962500,0.00086875,191.8000
2005-03,-0.02408918,0.01495000,0.00093750,193.3000
2005-04,0.01335871,0.01761667,0.00090417,194.6000
2005-05,0.02180697,0.01325000,0.00086250,194.4000
2005-06,0.01807791,-0.00926667,0.00083333,194.5000
2005-07,0.00310018,-0.00211667,0.00087083,195.4000
2005-08,0.00279690,0.00775000,0.00088750,196.4000
2005-09,-0.02624220,-0.01470000,0.00087500,198.8000
2005-10,0.03961542,-0.00188333,0.00092917,199.2000
2005-11,0.02144131,0.00868333,0.00094583,197.6000
2005-12,0.01466770,0.00722500,0.00093125,196.8000
2006-01,-0.00016640,-0.00681667,0.00092083,198.3000
2006-02,0.01486138,-0.00669167,0.00095208,198.7000
2006-03,0.00798331,-0.01496667,0.00098333,199.8000
2006-04,-0.00786636,-0.00424167,0.00103958,201.5000
2006-05,-0.02705793,0.00425833,0.00106458,202.5000
2006-06,0.00720041,0.00565833,0.00106458,202.9000
2006-07,0.02291759,0.01894167,0.00106042,203.5000
2006-08,0.02531174,0.01526667,0.00101667,203.9000
2006-09,0.03615913,0.00323333,0.00098333,202.9000
2006-10,0.02001643,0.01304167,0.00098542,201.8000
2006-11,0.02148265,0.00663333,0.00095833,201.5000
2006-12,0.00692827,-0.01020000,0.00095000,201.8000
2007-01,0.01596048,0.00676667,0.00099167,202.4160
2007-02,-0.02473891,0.01513333,0.00098333,203.4990
2007-03,0.04180260,-0.00530000,0.00095000,205.3520
2007-04,0.03391753,-0.00029167,0.00097708,206.6860
2007-05,0.00344901,-0.02054167,0.00098958,207.9490
2007-06,0.00574620,0.01125000,0.00106250,208.3520
2007-07,-0.04201108,0.02726667,0.00104167,208.2990
2007-08,0.03074743,0.01439167,0.00097292,207.9170
2007-09,0.02991633,0.00306667,0.00094167,208.4900
2007-10,-0.04806310,0.03037500,0.00094375,208.9360
2007-11,0.01238221,0.00695833,0.00086458,210.1770
2007-12,-0.06635197,0.02861667,0.00085417,210.0360
2008-01,-0.01563966,0.00311667,0.00077917,211.0800
2008-02,-0.02626636,0.01921667,0.00077917,211.6930
2008-03,0.04243803,-0.00897500,0.00073125,213.5280
2008-04,0.02562604,-0.01093333,0.00076667,214.8230
2008-05,-0.04246582,-0.01216667,0.00080833,216.6320
2008-06,-0.06078472,0.00971667,0.00085417,218.8150
2008-07,0.02110535,0.01174167,0.00083542,219.9640
2008-08,-0.04847536,0.01724167,0.00081042,219.0860
2008-09,-0.20193585,-0.00532500,0.00076875,218.7830
2008-10,-0.08605348,0.02277500,0.00079375,216.5730
2008-11,-0.00351217,0.08064167,0.00073542,212.4250
2008-12,-0.01095557,-0.00498333,0.00050417,210.2280
2009-01,-0.06702506,-0.02240000,0.00052500,211.1430
2009-02,-0.05687436,0.00589167,0.00059792,212.1930
2009-03,0.12321750,-0.00535000,0.00058750,212.7090
2009-04,0.06659822,-0.02275833,0.00061042,213.2400
2009-05,0.02868861,-0.02735833,0.00068542,213.8560
2009-06,0.01277642,0.01430000,0.00077500,215.6930
2009-07,0.08120745,0.00086667,0.00074167,215.3510
2009-08,0.03650343,0.01629167,0.00074792,215.8340
2009-09,0.02403108,0.00353333,0.00070833,215.9690
2009-10,0.02094326,0.00212500,0.00070625,216.1770
2009-11,0.02225858,-0.01046667,0.00070833,216.3300
2009-12,0.01356968,-0.00680833,0.00074792,215.9490
2010-01,-0.02898473,0.00590833,0.00077708,216.6870
2010-02,0.05943036,0.00027500,0.00076875,216.7410
2010-03,0.04087930,-0.00529167,0.00077708,217.6310
2010-04,-0.05882397,0.03330833,0.00080208,218.0090
2010-05,-0.03543564,0.01825000,0.00071250,218.1780
2010-06,-0.00159073,0.01596667,0.00066667,217.9650
2010-07,0.00863612,0.02420833,0.00062708,218.0110
2010-08,0.03371155,0.00575000,0.00056250,218.3120
2010-09,0.04577437,0.00990833,0.00055208,218.4390
2010-10,0.02490914,-0.01328333,0.00052917,218.7110
2010-11,0.03713736,-0.03480000,0.00057500,218.8030
2010-12,0.03462193,-0.00425833,0.00068542,219.1790
2011-01,0.03150864,-0.01047500,0.00070625,220.2230
2011-02,-0.01112461,0.01488333,0.00074583,221.3090
2011-03,0.02220983,-0.00065833,0.00071042,223.4670
2011-04,0.00659235,0.02318333,0.00072083,224.9060
2011-05,-0.03662600,0.01454167,0.00066042,225.9640
2011-06,0.03101736,0.00250000,0.00062500,225.7220
2011-07,-0.10400647,0.05150000,0.00062500,225.9220
2011-08,-0.00789245,0.02431667,0.00047917,226.5450
2011-09,0.03018906,-0.01025000,0.00041250,226.8890
2011-10,0.01767122,0.01159167,0.00044792,226.4210
2011-11,0.01554751,0.00377500,0.00041875,226.2300
2011-12,0.04782558,0.00235000,0.00041250,225.6720
2012-01,0.04162609,0.00164167,0.00041042,226.6650
2012-02,0.02883837,-0.01235833,0.00041042,227.6630
2012-03,-0.00038210,0.01020833,0.00045208,229.3920
2012-04,-0.03090952,0.01920833,0.00042708,230.0850
2012-05,-0.01152411,0.01410000,0.00037500,229.8150
2012-06,0.02921087,0.00765000,0.00033750,229.4780
2012-07,0.03387701,-0.00922500,0.00031875,229.1040
2012-08,0.03021166,-0.00140000,0.00035000,230.3790
2012-09,-0.00217135,-0.00066667,0.00035833,231.4070
2012-10,-0.02837494,0.00845833,0.00036458,231.3170
2012-11,0.02175535,-0.00352500,0.00034375,230.2210
2012-12,0.04268761,-0.01186667,0.00035833,229.6010
2013-01,0.02333022,-0.00330833,0.00039792,230.2800
2013-02,0.02722454,0.00305000,0.00041250,232.1660
2013-03,0.01453791,0.01563333,0.00040833,232.7730
2013-04,0.04574270,-0.01043333,0.00036667,232.5310
2013-05,-0.01117775,-0.02429167,0.00040208,232.9450
2013-06,0.03254477,-0.01768333,0.00047917,233.5040
2013-07,0.00252528,-0.00905000,0.00053750,233.5960
2013-08,0.01192467,-0.00261667,0.00057083,233.8770
2013-09,0.02117550,0.01564167,0.00058542,234.1490
2013-10,0.03859994,-0.00481667,0.00054583,233.5460
2013-11,0.01521662,-0.01033333,0.00056667,233.0690
2013-12,0.00967808,0.00521667,0.00060417,233.0490
2014-01,-0.00130036,0.01288333,0.00059583,233.9160
2014-02,0.02722269,0.00155833,0.00056458,234.7810
2014-03,0.00201724,0.00296667,0.00056667,236.2930
2014-04,0.01532035,0.01275833,0.00056458,237.0720
2014-05,0.03196318,-0.00066667,0.00053333,237.9000
2014-06,0.01495822,0.00636667,0.00054167,238.3430
2014-07,-0.00426951,0.01051667,0.00052917,238.2500
2014-08,0.01778034,-0.00568333,0.00050417,237.8520
2014-09,-0.02646584,0.01820833,0.00052708,238.0310
2014-10,0.05705652,-0.00018333,0.00047917,237.4330
2014-11,0.00633888,0.01034167,0.00048542,236.1510
2014-12,-0.01110046,0.02494167,0.00046042,234.8120
2015-01,0.02827398,-0.00543333,0.00039167,233.7070
2015-02,0.00055363,-0.00255000,0.00041250,234.7220
2015-03,0.00878410,0.00870000,0.00042500,236.1190
2015-04,0.00978904,-0.01658333,0.00040417,236.5990
2015-05,-0.00435500,-0.00936667,0.00045833,237.8050
2015-06,-0.00079630,0.00476667,0.00049167,238.6380
2015-07,-0.02424397,0.01243333,0.00048333,238.6540
2015-08,-0.04507095,0.00180833,0.00045208,238.3160
2015-09,0.04317119,0.00880833,0.00045208,237.9450
2015-10,0.02932470,-0.01157500,0.00043125,237.8380
2015-11,-0.01102970,0.00328333,0.00047083,237.3360
2015-12,-0.06419622,0.01236667,0.00046667,236.5250
2016-01,-0.00549909,0.02344167,0.00043542,236.9160
2016-02,0.06362728,-0.00621667,0.00037083,237.1110
2016-03,0.02831260,0.00717500,0.00039375,238.1320
2016-04,-0.00304365,0.00150833,0.00037708,239.2610
2016-05,0.01066490,0.01340833,0.00037708,240.2290
2016-06,0.03297439,0.01116667,0.00034167,241.0180
2016-07,0.01199257,-0.00295000,0.00031250,240.6280
2016-08,-0.00438671,-0.00360000,0.00032500,240.8490
2016-09,-0.00505981,-0.00774167,0.00033958,241.4280
2016-10,0.01201161,-0.02513333,0.00036667,241.7290
2016-11,0.03945964,-0.02271667,0.00044583,241.3530
2016-12,0.01437635,0.00627500,0.00051875,241.4320
2017-01,0.02576445,0.00272500,0.00050625,242.8390
2017-02,0.01749257,-0.00218333,0.00050417,243.6030
2017-03,-0.00154004,0.01466667,0.00051667,243.8010
2017-04,0.01692373,0.00191667,0.00047917,244.5240
2017-05,0.01776428,0.00961667,0.00047917,244.7330
2017-06,0.00987884,-0.00727500,0.00045625,244.9550
2017-07,0.00247805,0.00963333,0.00048333,244.7860
2017-08,0.01653263,0.00254167,0.00046042,245.5190
2017-09,0.02734799,-0.00936667,0.00045833,246.8190
2017-10,0.01589569,0.00266667,0.00049167,246.6630
2017-11,0.02883486,-0.00154167,0.00048958,246.6690
2017-12,0.04861898,-0.01060000,0.00050000,246.5240
2018-01,-0.02886686,-0.01745000,0.00053750,247.8670
2018-02,0.00064578,0.00378333,0.00059583,248.9910
2018-03,-0.01663972,0.00026667,0.00059167,249.5540
2018-04,0.01961621,-0.00502833,0.00059792,250.5460
2018-05,0.02112970,0.00710000,0.00062000,251.5880
2018-06,0.01580742,0.00382500,0.00060625,251.9890
2018-07,0.02450805,0.00240833,0.00060208,252.0060
2018-08,0.01679748,-0.00529167,0.00060208,252.1460
2018-09,-0.03848986,-0.00800000,0.00062500,252.4390
2018-10,-0.02076108,0.00472500,0.00065625,252.8850
2018-11,-0.05562512,0.02290000,0.00065000,252.0380
2018-12,0.01735636,0.01075833,0.00058958,251.2330
2019-01,0.05828903,0.00435833,0.00056458,251.7120
2019-02,0.01948022,0.00993333,0.00055833,252.7760
2019-03,0.03723220,0.00494167,0.00053542,254.2020
2019-04,-0.01531789,0.01120833,0.00052708,255.5480
2019-05,0.01404749,0.02580000,0.00050000,256.0920
2019-06,0.03827344,0.03181667,0.00042917,256.1430
2019-07,-0.03134414,0.00135833,0.00033958,256.5710
2019-08,0.03085227,-0.00354167,0.00033958,256.5580
2019-09,0.00009803,0.00071667,0.00035417,256.7590
2019-10,0.04433692,-0.00557500,0.00035625,257.3460
2019-11,0.02469320,-0.00199167,0.00037708,257.2080
2019-12,0.03346398,0.00855000,0.00038750,256.9740
2020-01,0.00122077,0.01966667,0.00036667,257.9710
2020-02,-0.18917709,0.04535000,0.00031250,258.6780
2020-03,0.04318614,0.01542500,0.00018125,258.1150
2020-04,0.05887365,-0.00015000,0.00013750,256.3890
2020-05,0.06508272,-0.00364167,0.00013958,256.3940
2020-06,0.03476435,0.00830833,0.00015208,257.7970
2020-07,0.05893505,-0.00158333,0.00012917,259.1010
2020-08,-0.00627003,-0.00155833,0.00013542,259.9180
2020-09,0.01726001,-0.00713333,0.00014167,260.2800
2020-10,0.03954117,-0.00494167,0.00016458,260.3880
2020-11,0.04260080,-0.00347500,0.00018125,260.2290
2020-12,0.02795300,-0.00972500,0.00019375,260.4740
2021-01,0.02491529,-0.01170000,0.00022500,261.5820
2021-02,0.00821358,-0.02345000,0.00026250,263.0140
2021-03,0.06021486,-0.00075833,0.00033542,264.8770
2021-04,0.00760232,0.00276667,0.00034167,267.0540
2021-05,0.01810423,0.00835000,0.00033750,269.1950
2021-06,0.03068201,0.01526667,0.00031667,271.6960
2021-07,0.02185162,0.00390000,0.00027500,273.0030
2021-08,-0.00084499,-0.00523333,0.00026667,273.5670
2021-09,0.00452176,-0.01355833,0.00028542,274.3100
2021-10,0.04744744,0.00271667,0.00032917,276.5890
2021-11,0.00265404,0.00760000,0.00032500,277.9480
2021-12,-0.02051953,-0.01907500,0.00030625,278.8020
2022-01,-0.02902570,-0.01043333,0.00036667,281.1480
2022-02,-0.00892584,-0.01239167,0.00040208,283.7160
2022-03,0.00118302,-0.04162500,0.00044375,287.5040
2022-04,-0.07872730,-0.00820833,0.00057292,289.1090
2022-05,-0.03369385,-0.01438333,0.00060417,292.2960
2022-06,0.00464685,0.01941667,0.00065417,296.3110
2022-07,0.06447394,0.00241667,0.00060417,296.2760
2022-08,-0.07277404,-0.04098333,0.00060417,296.1710
2022-09,-0.03091175,-0.02926667,0.00073333,296.8080
2022-10,0.05285094,0.00961667,0.00082917,298.0120
2022-11,0.00010837,0.02214167,0.00081042,297.7110
2022-12,0.01376456,0.00931667,0.00075417,296.7970
2023-01,0.03146972,-0.01245833,0.00073542,299.1700
2023-02,-0.02585427,0.00942500,0.00078125,300.8400
2023-03,0.03996221,0.01705000,0.00076250,301.6750
2023-04,0.00737695,-0.00481667,0.00072083,303.3630
2023-05,0.04942187,-0.00962500,0.00074375,304.1270
2023-06,0.03876042,-0.00737500,0.00078125,305.1090
2023-07,0.03273326,-0.01565000,0.00081250,305.6910
2023-08,-0.01625199,-0.01122500,0.00086875,307.0260
2023-09,-0.04739329,-0.02575000,0.00091250,307.7890
2023-10,-0.02170862,0.02500000,0.00100000,307.6710
2023-11,0.09134385,0.03735000,0.00093750,307.0510
2023-12,0.04566249,0.00055000,0.00083750,306.7460
2024-01,0.01592645,-0.00711667,0.00084583,308.4170
2024-02,0.05218688,0.00350833,0.00087708,310.3260
2024-03,0.03272390,-0.01959167,0.00087708,312.3320
2024-04,-0.04031965,0.00798333,0.00094583,313.5480
2024-05,0.05057971,0.01563333,0.00093333,314.0690
2024-06,0.03528469,0.00779167,0.00089792,314.1750
2024-07,0.01210907,0.03014167,0.00088542,314.5400
2024-08,0.02336559,0.01372500,0.00080625,314.7960
2024-09,0.02100918,-0.02350000,0.00077500,315.3010
2024-10,-0.00892359,-0.01478333,0.00085417,315.6640
2024-11,0.05963351,0.00153333,0.00090833,315.4930
2024-12,-0.02409976,-0.01314167,0.00091458,315.6050
2025-01,0.02685640,0.01645833,0.00096458,317.6710
2025-02,-0.01269483,0.01560833,0.00092708,319.0820
2025-03,-0.05572094,0.00356667,0.00089167,319.7990
2025-04,-0.00867016,-0.00623333,0.00089167,320.7950
2025-05,0.06284488,0.00648333,0.00092083,321.4650
2025-06,0.05139375,0.00295000,0.00091250,322.5610
2025-07,0.02303148,0.01275833,0.00091458,323.0480
2025-08,0.02051955,0.01335000,0.00088750,323.9760
2025-09,0.03560647,0.00763333,0.00085833,324.8000
2025-10,0.02383740,0.00128333,0.00084583,324.4608
2025-11,0.00194998,-0.00009167,0.00085208,324.1220
2025-12,0.00077154,-0.00145000,0.00086250,324.0540
2026-01,0.01473780,0.00910833,0.00087708,325.2520
2026-02,-0.00864199,-0.00495833,0.00086042,326.7850
2026-03,-0.04934197,-0.00135833,0.00088542,330.2130
2026-04,0.10505274,-0.00760000,0.00090000,333.0200
2026-05,0.05262572,0.00443333,0.00093333,335.1230
